;Video_Name;Video_Clip_Name;Subtitle;Split;Signer_ID
4947;Video_36;video_36_41;knives and forks and spoons .;train;2
4948;Video_36;video_36_42;that is right .;train;1
4949;Video_36;video_36_43;can you get two please two sets .;train;1
4950;Video_36;video_36_45;two .;train;2
4951;Video_36;video_36_46;one two three .;train;2
4952;Video_36;video_36_47;no not three just two .;train;1
4953;Video_36;video_36_48;ok .;train;2
4954;Video_36;video_36_49;right good .;train;1
4955;Video_36;video_36_50;well this dinner is to say thank you to a very special person that is helped me make a lot of things around the house .;train;1
4956;Video_36;video_36_51;do you think it looks right yet though possum .;train;1
4957;Video_36;video_36_52;i know .;train;2
4958;Video_36;video_36_53;we put the plates out put the knives and forks and spoons .;train;2
4959;Video_36;video_36_54;we need to place them out neatly .;train;2
4960;Video_36;video_36_55;we need the nice place mats .;train;2
4961;Video_36;video_36_56;that is right .;train;1
4962;Video_36;video_36_57;yes we do possum .;train;1
4963;Video_36;video_36_58;you have thought that through very carefully .;train;1
4964;Video_36;video_36_59;i will get the placemats .;train;2
4965;Video_36;video_36_60;yes .;train;1
4966;Video_36;video_36_61;sally they are not there .;test;2
4967;Video_36;video_36_62;they are not .;train;1
4968;Video_36;video_36_63;that is right .;train;1
4969;Video_36;video_36_64;the woven place mats were dirty .;train;1
4970;Video_36;video_36_65;i did not want my visitor to see dirty place mats .;train;1
4971;Video_36;video_36_66;so i put them into the wash .;train;1
4972;Video_36;video_36_67;they are still there .;train;1
4973;Video_36;video_36_69;sally woven place mats .;train;2
4974;Video_36;video_36_70;that is like me earlier when i was kicking the soccer ball .;train;1
4975;Video_36;video_36_71;in and out left and right .;train;2
4976;Video_36;video_36_72;you said i was weaving the way i was kicking it .;train;2
4977;Video_36;video_36_73;yes .;train;1
4978;Video_36;video_36_74;that has given me an idea .;train;1
4979;Video_36;video_36_75;why do not we make woven place mats with colored paper .;train;1
4980;Video_36;video_36_76;before we do that why do not we watch children weaving things .;train;1
4981;Video_36;video_36_77;yeah let us watch .;train;2
4982;Video_36;video_36_78;that was great .;train;1
4983;Video_36;video_36_80;sally i saw them weaving over and under over and under over and under .;train;2
4984;Video_36;video_36_81;i could do that too .;train;2
4985;Video_36;video_36_82;yes i am sure you could possum .;dev;1
4986;Video_36;video_36_83;i just love to see all the different materials being used .;train;1
4987;Video_36;video_36_84;it was lovely .;train;1
4988;Video_36;video_36_85;it was .;train;2
4989;Video_36;video_36_86;why do not we make some weavings .;train;1
4990;Video_36;video_36_87;i have got some instructions on how to do it in the drawer .;dev;1
4991;Video_36;video_36_88;there .;dev;2
4992;Video_36;video_36_89;i will get the box .;train;1
4993;Video_36;video_36_90;these are the instructions on how we are going to make our woven paper place mats .;train;1
4994;Video_36;video_36_91;okay .;train;2
4995;Video_36;video_36_92;we need some paper and a few other things .;train;1
4996;Video_36;video_36_93;in there .;train;2
4997;Video_36;video_36_94;so first we need to get our piece of paper and just fold it in half .;train;1
4998;Video_36;video_36_95;not too firm just fold it gently .;train;1
4999;Video_36;video_36_96;yes good good .;train;1
5000;Video_36;video_36_97;now you hold it and we will get the scissors and we will cut some lines into it coming this way .;train;1
5001;Video_36;video_36_98;not all the way just stop before the end .;train;1
5002;Video_36;video_36_99;then you do some wavy lines and then do another cut here and another cut here .;train;1
5003;Video_36;video_36_100;not all the way to the end ok possum .;train;1
5004;Video_36;video_36_101;be careful .;train;1
5005;Video_36;video_36_102;good now open it up .;train;1
5006;Video_36;video_36_103;look at all the lines possum .;train;1
5007;Video_36;video_36_104;right .;train;1
5008;Video_36;video_36_105;now if you can cut the red paper just cut it into strips just straight lines just cut them .;train;1
5009;Video_36;video_36_106;ok possum .;train;1
5010;Video_36;video_36_107;ok .;train;2
5011;Video_36;video_36_108;i will do the blue one .;train;1
5012;Video_36;video_36_111;right .;train;1
5013;Video_36;video_36_112;now we need to weave the colored ones through the black one .;train;1
5014;Video_36;video_36_114;yes just like that .;train;1
5015;Video_36;video_36_115;you start .;train;1
5016;Video_36;video_36_116;over under over under .;train;1
5017;Video_36;video_36_117;great .;train;1
5018;Video_36;video_36_118;it is all done .;train;1
5019;Video_36;video_36_119;it looks beautiful .;train;2
5020;Video_36;video_36_120;hold it up .;train;1
5021;Video_36;video_36_121;does not that look lovely .;train;1
5022;Video_36;video_36_122;possum would you mind making a second one .;train;1
5023;Video_36;video_36_123;yes .;train;2
5024;Video_36;video_36_124;while you are doing that i will finish cooking the dinner .;train;1
5025;Video_36;video_36_125;ok .;train;2
5026;Video_36;video_36_126;no possum .;train;1
5027;Video_36;video_36_127;forks always go on the left and knives are on the right .;train;1
5028;Video_36;video_36_128;all done .;dev;2
5029;Video_36;video_36_129;that is great .;train;1
5030;Video_36;video_36_130;sally it looks beautiful .;train;2
5031;Video_36;video_36_131;yes .;train;1
5032;Video_36;video_36_132;sally who is our special dinner guest .;train;2
5033;Video_36;video_36_133;i did tell you it was going to be a surprise possum .;train;1
5034;Video_36;video_36_134;they are here .;train;1
5035;Video_36;video_36_135;can you please go and invite them in .;train;1
5036;Video_36;video_36_136;sally it is amanda .;train;2
5037;Video_36;video_36_138;you did not invite her in did you .;train;1
5038;Video_36;video_36_139;silly me .;train;2
5039;Video_36;video_36_140;hi amanda .;dev;2
5040;Video_36;video_36_141;hello .;train;26
5041;Video_36;video_36_142;thank you .;train;2
5042;Video_36;video_36_143;hi everyone hi sally .;train;26
5043;Video_36;video_36_144;hello .;train;1
5044;Video_36;video_36_145;it is good to see you .;test;26
5045;Video_36;video_36_146;you look lovely .;train;26
5046;Video_36;video_36_147;thank you how are you .;train;1
5047;Video_36;video_36_148;i am so excited .;train;26
5048;Video_36;video_36_149;i could not wait to see you both .;train;26
5049;Video_36;video_36_150;we have invited you here for a very special dinner .;train;1
5050;Video_36;video_36_151;we wanted to say thank you for all of the work that you have done around the house .;train;1
5051;Video_36;video_36_152;thank you for inviting me .;train;26
5052;Video_36;video_36_153;i am always very happy to make things for you .;train;26
5053;Video_36;video_36_154;i enjoy it .;train;26
5054;Video_36;video_36_155;that is great .;train;1
5055;Video_36;video_36_156;alright well dinner is ready .;train;1
5056;Video_36;video_36_157;it is ready .;train;1
5057;Video_36;video_36_158;why do not we sit down .;train;1
5058;Video_36;video_36_159;hold on sally .;dev;2
5059;Video_36;video_36_160;there is one two plates .;train;2
5060;Video_36;video_36_161;for us two .;train;2
5061;Video_36;video_36_162;what are you going to do sit and watch .;train;2
5062;Video_36;video_36_163;no possum .;train;1
5063;Video_36;video_36_164;the dinner is for amanda and me .;train;1
5064;Video_36;video_36_165;you will be eating later .;train;1
5065;Video_36;video_36_166;but i have a very special job for you .;train;1
5066;Video_36;video_36_167;i would like you to be the waiter because we would really like to show our gratitude to amanda .;train;1
5067;Video_36;video_36_168;thank you so much i am excited .;test;26
5068;Video_36;video_36_169;are you ready .;train;2
5069;Video_36;video_36_170;sally some pepper .;train;2
5070;Video_36;video_36_171;yes please just a little bit .;train;2
5071;Video_36;video_36_174;amanda pepper .;train;2
5072;Video_36;video_36_175;yes must have pepper i love pepper .;train;26
5073;Video_36;video_36_176;thank you .;train;26
5074;Video_36;video_36_179;i should make sure they taste alright first .;train;2
5075;Video_36;video_36_180;thank you .;train;1
5076;Video_36;video_36_182;there is two on this plate .;train;2
5077;Video_36;video_36_183;i know .;train;2
5078;Video_36;video_36_184;there you are .;train;2
5079;Video_36;video_36_185;thank you that looks lovely .;dev;26
5080;Video_36;video_36_186;sally would you like some pepper .;train;2
5081;Video_36;video_36_187;yes please .;train;1
5082;Video_36;video_36_188;that is enough thanks .;train;1
5083;Video_36;video_36_190;yes please i love pepper .;test;26
5084;Video_36;video_36_191;thank you .;train;26
5085;Video_36;video_36_192;i will have to come back .;train;26
5086;Video_36;video_36_195;possum wait i have not finished yet .;train;1
5087;Video_36;video_36_196;for dessert .;train;2
5088;Video_36;video_36_198;yes just one please thank you .;dev;1
5089;Video_36;video_36_199;thank you .;train;26
5090;Video_36;video_36_200;i know watch this .;train;2
5091;Video_36;video_36_201;no .;train;1
5092;Video_36;video_36_202;no you do not put pepper on dessert .;train;1
5093;Video_36;video_36_203;no .;train;1
5094;Video_36;video_36_204;no .;train;26
5095;Video_36;video_36_205;not on my dessert .;train;26
5096;Video_36;video_36_206;it is perfect the way it is .;train;26
5097;Video_36;video_36_207;thank you .;train;26
5098;Video_36;video_36_208;it is delicious great .;train;26
5099;Video_36;video_36_209;another .;train;1
5100;Video_36;video_36_210;no one is enough for me thank you .;train;26
5101;Video_36;video_36_211;i will be full it was delicious though .;train;26
5102;Video_36;video_36_213;thank you very much for this .;test;26
5103;Video_36;video_36_214;i love the place mats too .;train;26
5104;Video_36;video_36_215;they look great .;train;26
5105;Video_36;video_36_216;i have never seen them before .;dev;26
5106;Video_36;video_36_217;that is because possum made them earlier today .;train;1
5107;Video_36;video_36_218;well done possum .;train;26
5108;Video_36;video_36_219;he just weaved them out of some colored paper .;train;1
5109;Video_36;video_36_220;good job looks wonderful .;train;26
5110;Video_36;video_36_221;he should make some more .;train;26
5111;Video_36;video_36_223;well our time is up .;train;1
5112;Video_36;video_36_224;thanks for watching .;train;2
5113;Video_36;video_36_225;see you next time .;train;1
5114;Video_36;video_36_226;bye .;train;1
5115;Video_37;video_37_0;hello .;train;1
5116;Video_37;video_37_1;look .;train;1
5117;Video_37;video_37_2;i am sally .;train;1
5118;Video_37;video_37_3;i am possum .;test;2
5119;Video_37;video_37_4;hello .;train;2
5120;Video_37;video_37_4_1;hello .;train;2
5121;Video_37;video_37_5;was not that a delicious breakfast .;train;1
5122;Video_37;video_37_6;hello everyone .;train;1
5123;Video_37;video_37_7;hi everyone .;train;2
5124;Video_37;video_37_8;possum are you still hungry .;train;1
5125;Video_37;video_37_9;yes of course i am sally .;test;2
5126;Video_37;video_37_10;i am always hungry .;train;2
5127;Video_37;video_37_11;you should know that .;train;2
5128;Video_37;video_37_12;yes i have only had a little bit .;train;1
5129;Video_37;video_37_13;that filled me up .;train;1
5130;Video_37;video_37_14;possum needs a lot of food to fill him up .;train;1
5131;Video_37;video_37_15;i was just thinking what i might have in the kitchen for you .;train;1
5132;Video_37;video_37_16;some eggs .;train;1
5133;Video_37;video_37_17;i could perhaps make you some scrambled eggs .;train;1
5134;Video_37;video_37_18;or an omelette .;train;1
5135;Video_37;video_37_19;sally i know what eggs are but what has scrambled eggs .;train;2
5136;Video_37;video_37_20;right .;train;1
